P_max,Omega_1,Omega_2,Mu,Gamma_e,Delta_1,Delta_2,number_of_fails,ComputTime
602,0.04449188280111425,6.394895678402828,7.086657001342269,0.510854203468317,0.5,-3.36,-2.4,0.0,520.2496597766876
739,0.04563492243935541,6.394895680046,6.787793065393531,0.5183716149067048,0.5,-3.36,-2.24,0.0,528.2163751125336
931,0.046820442703170206,6.39489567737029,6.497221830157191,0.5255375002106523,0.5,-3.36,-2.08,1.0,647.3574533462524
75,0.048047239453393016,6.394895679115782,6.207591638559313,0.5335031224582142,0.5,-3.36,-1.92,0.0,495.6965582370758
210,0.0493129633268496,6.394895679121554,5.927695582257584,0.5410855127075702,0.5,-3.36,-1.7599999999999998,0.0,556.0826332569122
334,0.0506137661833939,6.394895678154505,5.650665138030214,0.5494303400215292,0.5,-3.36,-1.6,0.0,535.8684983253479
449,0.05194306699831755,6.394895680091652,5.3845857260532615,0.55738732041689,0.5,-3.36,-1.44,0.0,477.63026666641235
576,0.053291871657335774,6.3948956617847195,5.124000605486231,0.5660930245130154,0.5,-3.36,-1.2799999999999998,0.0,508.92320823669434
686,0.054647471772398044,6.3948956689717456,4.86978793379123,0.5754837338603513,0.5,-3.36,-1.12,0.0,424.44674491882324
815,0.05599284303994942,6.394895675580764,4.63633646715185,0.5834661711624787,0.5,-3.36,-0.96,0.0,476.2076110839844
82,0.05730589472667221,6.3948956768086465,4.417376607627536,0.5911870138237505,0.5,-3.36,-0.7999999999999998,0.0,515.1786608695984
196,0.05855936501539665,6.394895678985369,4.219499639107222,0.5976510347930062,0.5,-3.36,-0.6400000000000001,0.0,475.6224400997162
311,0.0597213313805322,6.3948956743485095,4.04832168298354,0.6019567608414391,0.5,-3.36,-0.48,0.0,499.2019922733307
429,0.06075691447531751,6.394895679955457,3.903127144219297,0.6042789104706578,0.5,-3.36,-0.31999999999999984,0.0,473.26805567741394
549,0.06163148591150274,6.394895677274118,3.7942089730399884,0.6027831570169735,0.5,-3.36,-0.16000000000000014,0.0,514.5288398265839
658,0.06231491350366223,6.394895666777112,3.720143813698078,0.5976881140917736,0.5,-3.36,0.0,0.0,426.2300853729248
756,0.06278600344348127,6.39489567029091,3.679907244237783,0.5891907452466234,0.5,-3.36,0.16000000000000014,0.0,366.98470282554626
90,0.06303556629244077,6.3948956722198025,3.678649333845102,0.5764996408172376,0.5,-3.36,0.3200000000000003,0.0,533.6244773864746
183,0.06306676159584275,6.39489566576146,3.705262552250847,0.5616495492064317,0.5,-3.36,0.4800000000000004,0.0,418.4386386871338
280,0.06289332683859909,6.394895674803314,3.7665025368634613,0.5438159402887854,0.5,-3.36,0.6399999999999997,0.0,406.50195813179016
386,0.06253606731822038,6.3948956800606,3.8454722150508114,0.5258212577575105,0.5,-3.36,0.7999999999999998,0.0,444.37051367759705
482,0.06201915254285735,6.394895671548749,3.942760858237076,0.507619676322127,0.5,-3.36,0.96,0.0,405.0954473018646
592,0.06136749775747235,6.394895671896201,4.0592636257528945,0.4892590152294932,0.5,-3.36,1.12,0.0,417.6782832145691
699,0.06060441303188192,6.394895674282036,4.182435740796977,0.4723973109684874,0.5,-3.36,1.2800000000000002,0.0,416.6031656265259
73,0.05975123872867802,6.394895613951073,4.3239860059953354,0.455243840124363,0.5,-3.36,1.4400000000000004,0.0,482.993262052536
161,0.058826428491427316,6.394895181407584,4.471184927530194,0.43946023907098675,0.5,-3.36,1.6000000000000005,0.0,396.9652147293091
260,0.0578457986154342,6.394859664696632,4.624011210414343,0.4249016169024179,0.5,-3.36,1.7599999999999998,0.0,394.75132608413696
350,0.056825321918499094,6.34759796192497,4.77868083155612,0.4115941555525111,0.5,-3.36,1.92,0.0,368.06496119499207
431,0.05577777528151651,6.300883013038833,4.933096226825116,0.3992570351719999,0.5,-3.36,2.08,0.0,325.57243371009827
504,0.054711957340487415,6.258060218729058,5.091210236112845,0.3881631507756158,0.5,-3.36,2.24,0.0,319.71206164360046
593,0.053634323769659736,6.221046118985305,5.261531388277389,0.3774414301833342,0.5,-3.36,2.4000000000000004,0.0,341.9409155845642
25,0.052549508382851134,6.190912126997588,5.436439615734063,0.3679226782628391,0.5,-3.36,2.5600000000000005,0.0,344.3831045627594
119,0.05146342505174292,6.166598150070206,5.615790300036128,0.35956699775701056,0.5,-3.36,2.7199999999999998,0.0,325.4425382614136
202,0.05038021715041842,6.147790068411258,5.799656612016517,0.3523415311320115,0.5,-3.36,2.88,0.0,349.44048047065735
273,0.04930406960518668,6.1391922535211085,5.997921521030018,0.34539712730227007,0.5,-3.36,3.04,0.0,311.27983117103577
355,0.04823845158476462,6.125478288004194,6.197648508101523,0.33942675691634117,0.5,-3.36,3.2,0.0,324.19831466674805
426,0.047186782416492344,6.124372203928726,6.41079177097177,0.33369955619688474,0.5,-3.36,3.3600000000000003,0.0,301.39363861083984
516,0.04615167479907913,6.1256148396333945,6.628329486360071,0.32896880417425356,0.5,-3.36,3.5200000000000005,0.0,383.14031887054443
27,0.04513577330229263,6.129870753167127,6.8571075365124825,0.3243134909700237,0.5,-3.36,3.6799999999999997,0.0,355.42014241218567
133,0.0441409662335003,6.1413087495842795,7.0906118306088,0.32067596530275155,0.5,-3.36,3.84,0.0,374.39094972610474
231,0.04316906493633355,6.145163413407228,7.331077625000096,0.3169791070811425,0.5,-3.36,4.0,0.0,412.4118003845215
391,0.03700245605492814,6.389139641229658,10.035440436184555,0.4670055105699097,0.5,-3.2,-4.0,1.0,689.7082183361053
541,0.037810956518603285,6.389139643000579,9.739401467129086,0.46966558733750285,0.5,-3.2,-3.84,0.0,600.6806733608246
662,0.03865241661382703,6.389139641300834,9.427462141745767,0.47466463255777447,0.5,-3.2,-3.68,0.0,475.57145643234253
837,0.039528433407040875,6.389139629670984,9.128994028397837,0.4782119432751657,0.5,-3.2,-3.52,0.0,632.9861850738525
78,0.0404406774370063,6.389139644409084,8.830554074971994,0.48292700513755193,0.5,-3.2,-3.36,0.0,501.9408025741577
229,0.041390775720568374,6.38913963900267,8.517036154683886,0.48837454399277075,0.5,-3.2,-3.2,0.0,618.8600885868073
367,0.0423805064144401,6.389139642875545,8.222403294206284,0.4924922653967827,0.5,-3.2,-3.04,0.0,594.4398839473724
499,0.043411297281338045,6.389139617506256,7.915710771084752,0.49877855827139395,0.5,-3.2,-2.88,0.0,548.232485294342
669,0.04448460955420007,6.3891396406175485,7.623191601868424,0.5035817487690888,0.5,-3.2,-2.7199999999999998,1.0,660.5243909358978
856,0.04560164360353037,6.38913962427403,7.320766197954526,0.5104979166898895,0.5,-3.2,-2.56,1.0,693.1131744384766
1005,0.04676318337082646,6.3891396434265175,7.032119808012077,0.5159115735660711,0.5,-3.2,-2.4,0.0,464.88274478912354
83,0.047969752349799444,6.389139644515705,6.734979487064713,0.5233740453976441,0.5,-3.2,-2.24,0.0,515.781708240509
207,0.04922076225091124,6.389139639457062,6.4463683324459335,0.5304852916616078,0.5,-3.2,-2.08,0.0,521.4259119033813
341,0.05051469592023014,6.3891396443024,6.1585537640010415,0.5383870487953546,0.5,-3.2,-1.92,0.0,572.2876706123352
454,0.051849455675638825,6.389139639376969,5.88036923302268,0.54592349767142,0.5,-3.2,-1.7599999999999998,0.0,472.07719564437866
572,0.05322034115307683,6.389139643329909,5.6054979925254,0.5542060247736775,0.5,-3.2,-1.6,0.0,487.33777928352356
693,0.0546202516724389,6.389139534932276,5.341282851005495,0.5620583988349497,0.5,-3.2,-1.44,0.0,451.3772146701813
805,0.05603937673354416,6.389139645138897,5.077105094960244,0.5718767855197071,0.5,-3.2,-1.2799999999999998,0.0,423.8344476222992
85,0.05746390015335571,6.389139644274757,4.832255593920705,0.5801678480622061,0.5,-3.2,-1.12,0.0,522.9162139892578
203,0.05887526892742133,6.389139641933129,4.601380790740183,0.5881580185491679,0.5,-3.2,-0.96,0.0,501.0453429222107
307,0.060249701534986495,6.389139609334743,4.385379490052974,0.5959188032992363,0.5,-3.2,-0.7999999999999998,0.0,458.31514286994934
422,0.06155781364075958,6.389139643998369,4.190581756653062,0.6024695341782897,0.5,-3.2,-0.6400000000000001,0.0,457.4217486381531
551,0.06276532895794659,6.389139637058625,4.016720499922377,0.6079046645617288,0.5,-3.2,-0.48,1.0,544.5056738853455
656,0.06383493997482095,6.389139644132825,3.8802378859057036,0.6093395110762261,0.5,-3.2,-0.31999999999999984,0.0,414.73959946632385
767,0.06472983261892944,6.38913960898169,3.7687597002884248,0.609031565691164,0.5,-3.2,-0.16000000000000014,0.0,405.24295592308044
51,0.06541821431087325,6.3891396290577624,3.697683064661021,0.6041046284381623,0.5,-3.2,0.0,0.0,400.196496963501
151,0.06587803226524702,6.389139644924482,3.6599012778863687,0.5958686719264576,0.5,-3.2,0.16000000000000014,0.0,434.39651465415955
246,0.06610027158152915,6.3891396228505695,3.6609590782383483,0.5834379406236123,0.5,-3.2,0.3200000000000003,0.0,378.092764377594
349,0.06608910756802021,6.389139635914018,3.6956315291478434,0.5678947307414497,0.5,-3.2,0.4800000000000004,0.0,418.21652841567993
456,0.06586013093435301,6.389139575899014,3.7529773542286478,0.5512340173908981,0.5,-3.2,0.6399999999999997,0.0,458.5293414592743
557,0.06543625811254473,6.3891396381669,3.83440006986786,0.5334661461400764,0.5,-3.2,0.7999999999999998,0.0,413.08606719970703
638,0.06484403635659658,6.389139307759704,3.934191767573706,0.5154955165496284,0.5,-3.2,0.96,0.0,344.1895718574524
38,0.06411272791993684,6.348289040899928,4.048383760122134,0.49692662043917113,0.5,-3.2,1.12,0.0,378.269248008728
122,0.06327532614852752,6.279941546623947,4.171268983441264,0.4786950057792529,0.5,-3.2,1.2800000000000002,0.0,295.96573281288147
198,0.062354279436026075,6.2179785639300755,4.306251930570671,0.4610734227370994,0.5,-3.2,1.4400000000000004,0.0,327.37323117256165
277,0.06136637722674384,6.14695252797001,4.437658629477606,0.44559180884261096,0.5,-3.2,1.6000000000000005,0.0,338.4315378665924
372,0.060326228469479506,6.096737934747857,4.582472992667322,0.43086929849246325,0.5,-3.2,1.7599999999999998,0.0,397.10618686676025
444,0.059245527910586855,6.060172600885867,4.735510696070682,0.41749747240892865,0.5,-3.2,1.92,0.0,313.76846718788147
540,0.05813479196852566,6.010334163270642,4.889197859811959,0.40525365597109614,0.5,-3.2,2.08,0.0,374.5813298225403
34,0.057001925618542074,5.961646273405397,5.054220633098472,0.3933850719706632,0.5,-3.2,2.24,0.0,365.4155614376068
117,0.05585500253882896,5.934032463942791,5.220299090303724,0.3838159647788244,0.5,-3.2,2.4000000000000004,0.0,290.527948141098
195,0.05470026267775412,5.909023311870803,5.398584120046484,0.37454782723825036,0.5,-3.2,2.5600000000000005,0.0,333.0460274219513
262,0.053543722632721134,5.8899830594380465,5.582402572162193,0.3664543443570824,0.5,-3.2,2.7199999999999998,0.0,288.5209205150604
344,0.05239035920095519,5.881374261541336,5.774103816530155,0.3595808854063236,0.5,-3.2,2.88,0.0,333.92271280288696
423,0.0512451934457725,5.866696164967369,5.972788290946825,0.35272344755126006,0.5,-3.2,3.04,0.0,330.8582253456116
507,0.0501124417379643,5.865035708891131,6.181818113408128,0.3471234064939942,0.5,-3.2,3.2,0.0,367.3640275001526
28,0.04899592149417983,5.86646232829695,6.4021941063464265,0.3416052975879056,0.5,-3.2,3.3600000000000003,0.0,357.3295085430145
129,0.04789861048667685,5.870708080189026,6.626892352717613,0.3370979375175609,0.5,-3.2,3.5200000000000005,0.0,350.99273347854614
219,0.046823273105134164,5.87814203134972,6.862981243750367,0.3326405707398652,0.5,-3.2,3.6799999999999997,0.0,369.61768865585327
288,0.045772053883899017,5.888008595960786,7.102684464202566,0.3291560455941466,0.5,-3.2,3.84,0.0,311.27568531036377
364,0.044746784196857015,5.900304290137469,7.352467019327399,0.32566733798247705,0.5,-3.2,4.0,0.0,304.88590240478516
489,0.03876783964204528,6.383089528308181,9.969959345048267,0.4725160057954315,0.5,-3.04,-4.0,0.0,526.6895372867584
614,0.03961923351103527,6.383089529007101,9.67440202155571,0.4751135785087385,0.5,-3.04,-3.84,0.0,507.0619442462921
86,0.0405054112057528,6.383089527565704,9.363767941376889,0.48008683406440683,0.5,-3.04,-3.68,0.0,523.2757050991058
230,0.04142804386487852,6.383089529155086,9.066076842502422,0.4835801789895151,0.5,-3.04,-3.52,0.0,611.0677926540375
365,0.04238887803387047,6.3830895223991675,8.76336082376016,0.48811043793088793,0.5,-3.04,-3.36,0.0,574.0527007579803
505,0.043389608551367295,6.383089528444751,8.46523630957688,0.49240823736598727,0.5,-3.04,-3.2,0.0,580.2751343250275
672,0.0444321203613347,6.383089526643046,8.163266703342968,0.49769760345717073,0.5,-3.04,-3.04,1.0,648.9915900230408
813,0.04551784083324349,6.383089527487154,7.865941654402381,0.5027193319142123,0.5,-3.04,-2.88,0.0,530.5212604999542
960,0.04664832859163067,6.383089524215093,7.566072950447621,0.5086835495701982,0.5,-3.04,-2.7199999999999998,0.0,492.8132817745209
68,0.04782474484665889,6.383089527390181,7.272613160087464,0.5143432730005473,0.5,-3.04,-2.56,0.0,466.04621744155884
180,0.049047959088424804,6.383089520689618,6.978063281630719,0.5208942978212698,0.5,-3.04,-2.4,0.0,476.52931022644043
293,0.050318224591742164,6.383089522400257,6.6824077027315205,0.5282815383386334,0.5,-3.04,-2.24,0.0,474.47830748558044
425,0.051635095523193016,6.383089522672192,6.395346363985411,0.535328202866995,0.5,-3.04,-2.08,0.0,535.1679220199585
554,0.052996866413556165,6.383089527686416,6.116669857066334,0.5420198514176686,0.5,-3.04,-1.92,0.0,542.3076415061951
676,0.05440078783777366,6.38308952815416,5.833265126417821,0.5506388948537795,0.5,-3.04,-1.7599999999999998,0.0,475.8280830383301
792,0.05584187331210509,6.383089516825207,5.560202034589174,0.5588508370374528,0.5,-3.04,-1.6,0.0,426.3597300052643
58,0.0573126751302489,6.383089482492435,5.299329980794141,0.5667837435282304,0.5,-3.04,-1.44,0.0,430.0877447128296
172,0.058802105919920925,6.383089486505908,5.044422762190505,0.575471994890277,0.5,-3.04,-1.2799999999999998,0.0,468.07771158218384
291,0.06029529205301812,6.383089528104011,4.80098497106547,0.5836755342360052,0.5,-3.04,-1.12,0.0,513.877343416214
402,0.061772370075242326,6.38308951464121,4.566675774959169,0.5927704011884496,0.5,-3.04,-0.96,0.0,459.73781752586365
521,0.06320751406281455,6.383089515446071,4.3477678824910555,0.6016046985801462,0.5,-3.04,-0.7999999999999998,0.0,490.6151337623596
623,0.06456929359959968,6.383089523851227,4.155674361602912,0.608241083474294,0.5,-3.04,-0.6400000000000001,0.0,405.1536600589752
720,0.06582093898719027,6.383086072578102,3.9843356815131097,0.6123966851733058,0.5,-3.04,-0.48,0.0,384.31459736824036
71,0.06692283881497248,6.383089524883355,3.8520291910731412,0.615326307235815,0.5,-3.04,-0.31999999999999984,0.0,475.0554041862488
188,0.06783619712691376,6.383089524453053,3.748943757068105,0.6142029153888517,0.5,-3.04,-0.16000000000000014,0.0,487.8781795501709
283,0.06852719816319176,6.3830894686120345,3.6804634966369614,0.6095333833404322,0.5,-3.04,0.0,0.0,407.8779671192169
375,0.06897317043095334,6.383089438496514,3.645573075654548,0.6015201278260498,0.5,-3.04,0.16000000000000014,0.0,389.0810408592224
458,0.06916544631308509,6.382453173863722,3.6437313844815584,0.5902863732358696,0.5,-3.04,0.3200000000000003,0.0,332.0885736942291
528,0.06911600665476922,6.312875178744516,3.677186044560806,0.5746773803851639,0.5,-3.04,0.4800000000000004,0.0,294.77981305122375
606,0.06884899926707648,6.242418364528634,3.73145651951649,0.5577545735550851,0.5,-3.04,0.6399999999999997,0.0,322.9249036312103
7,0.06838903310605461,6.171318802215657,3.813041782402565,0.5386500623303611,0.5,-3.04,0.7999999999999998,0.0,309.3445174694061
107,0.06776349479020911,6.100228049914065,3.905404694412012,0.5201508604019799,0.5,-3.04,0.96,0.0,308.21435165405273
169,0.06699939992353715,6.033474699332784,4.015303165605305,0.5014048294219355,0.5,-3.04,1.12,0.0,275.0580267906189
248,0.06612136555354681,5.963359958949001,4.135933072971143,0.4831985116040025,0.5,-3.04,1.2800000000000002,0.0,329.67781472206116
328,0.06515083072849584,5.904149848205749,4.262981152609417,0.46655530101694476,0.5,-3.04,1.4400000000000004,0.0,337.0027458667755
415,0.06410635028063529,5.85216028893562,4.396051977277758,0.4513989524845645,0.5,-3.04,1.6000000000000005,0.0,358.30753111839294
495,0.06300256318056562,5.79492630478275,4.539431321203894,0.43666509241171503,0.5,-3.04,1.7599999999999998,0.0,333.96493792533875
30,0.06185356841909276,5.743502471787096,4.688535228288844,0.423321015434844,0.5,-3.04,1.92,0.0,357.96394896507263
127,0.06066968571821909,5.713214425871023,4.846743590472567,0.4114938502791317,0.5,-3.04,2.08,0.0,338.7174038887024
204,0.05946046142403825,5.69254513549545,5.012311405684054,0.40104587008297843,0.5,-3.04,2.24,0.0,327.2950768470764
294,0.05823545260428907,5.646587926785427,5.183190204052442,0.39058528066483644,0.5,-3.04,2.4000000000000004,0.0,395.3106777667999
382,0.05700130677310036,5.63789887636972,5.368722935603008,0.381729985320276,0.5,-3.04,2.5600000000000005,0.0,367.27474641799927
453,0.05576561127910315,5.618658556085782,5.55632653813921,0.37384675630862496,0.5,-3.04,2.7199999999999998,0.0,293.7116870880127
535,0.05453454267837294,5.610014672624889,5.751882574964645,0.3671843786880802,0.5,-3.04,2.88,0.0,325.36702036857605
23,0.053313459944056646,5.606994517266864,5.9611238307038725,0.36072688556768795,0.5,-3.04,3.04,0.0,339.11172580718994
113,0.05210733562671838,5.607638534140056,6.176111280070172,0.3553342746242024,0.5,-3.04,3.2,0.0,302.8477404117584
192,0.050920232008754104,5.611312064830049,6.3966892570738745,0.3509890333961688,0.5,-3.04,3.3600000000000003,0.0,339.30227518081665
265,0.04975579026643041,5.620261458297707,6.636294921546698,0.3457542896881718,0.5,-3.04,3.5200000000000005,0.0,304.4160113334656
347,0.048616939944178705,5.6348455415301775,6.872696895185843,0.3424701805961954,0.5,-3.04,3.6799999999999997,0.0,337.2472023963928
417,0.04750569477231905,5.641004764317252,7.120895452791233,0.33917792040380995,0.5,-3.04,3.84,0.0,302.0847408771515
501,0.04642380995415779,5.654938615964626,7.377891932253232,0.33584540023169246,0.5,-3.04,4.0,0.0,344.4847848415375
87,0.04053529687525479,6.376714195061879,9.914183010063251,0.47666179728390423,0.5,-2.88,-4.0,0.0,526.6790325641632
209,0.041429832383631925,6.3767143913559075,9.608598869203462,0.48022643890844097,0.5,-2.88,-3.84,0.0,522.0444676876068
339,0.04236080611973104,6.3767143849521,9.306322265173819,0.4843537782627798,0.5,-2.88,-3.68,0.0,554.9214897155762
460,0.04333009681862491,6.376714396807655,9.011094459165609,0.48767503728058925,0.5,-2.88,-3.52,0.0,504.74445486068726
608,0.044339706012023576,6.376714394929408,8.71091696441104,0.4921166240713104,0.5,-2.88,-3.36,0.0,607.8326532840729
786,0.04539131949209117,6.3767143361056835,8.401073362395962,0.4973346945852355,0.5,-2.88,-3.2,1.0,668.0589373111725
942,0.0464866909998749,6.376714397127791,8.104061836456744,0.50283581335603,0.5,-2.88,-3.04,0.0,522.9679827690125
60,0.04762750374507154,6.376714373741838,7.8045255072775905,0.5077478083497313,0.5,-2.88,-2.88,0.0,432.16505765914917
181,0.04881515502621168,6.376714356131291,7.509647851931238,0.5136908480034249,0.5,-2.88,-2.7199999999999998,0.0,510.7238018512726
312,0.05005098785716091,6.3767143984380565,7.2172684633478195,0.5192924619359084,0.5,-2.88,-2.56,0.0,548.7001893520355
